Date,Team,Map Count,K/D Diff.,K/D,Rating
2021-08-26,OG,12,+124,1.13,1.11
2021-08-26,forZe,14,+108,1.09,1.09
2021-08-26,ENCE,12,+47,1.04,1.08
2021-08-26,Copenhagen Flames,5,+18,1.04,1.07
2021-08-26,Vitality,10,+30,1.04,1.06
2021-08-26,Complexity,13,-3,1.00,1.05
2021-08-26,Endpoint,5,-21,0.96,1.02
2021-08-26,Virtus.pro,13,-4,1.00,1.01
2021-08-26,Sinners,13,-115,0.91,0.97
2021-08-26,AGO,5,-51,0.89,0.97
2021-08-26,G2,13,-135,0.89,0.94
2021-08-26,Spirit,10,-123,0.85,0.93
2021-08-26,Astralis,9,-111,0.85,0.91
2021-08-26,K23,5,-109,0.75,0.82
2021-08-25,Entropiq,5,+82,1.22,1.16
2021-08-25,Heroic,10,+105,1.13,1.13
2021-08-25,ENCE,9,+69,1.09,1.11
2021-08-25,forZe,11,+103,1.11,1.11
2021-08-25,OG,10,+95,1.12,1.10
2021-08-25,Complexity,11,+27,1.03,1.07
2021-08-25,Copenhagen Flames,5,+18,1.04,1.07
2021-08-25,Vitality,10,+30,1.04,1.06
2021-08-25,Endpoint,5,-21,0.96,1.02
2021-08-25,Virtus.pro,10,-34,0.96,0.99
2021-08-25,Sinners,10,-108,0.89,0.95
2021-08-25,G2,10,-103,0.89,0.95
2021-08-25,Spirit,10,-123,0.85,0.93
2021-08-25,Astralis,9,-111,0.85,0.91
2021-08-25,K23,5,-109,0.75,0.82
2021-08-24,Heroic,10,+105,1.13,1.13
2021-08-24,ENCE,9,+69,1.09,1.11
2021-08-24,OG,7,+63,1.12,1.11
2021-08-24,Complexity,8,+42,1.06,1.09
2021-08-24,forZe,9,+57,1.08,1.09
2021-08-24,Vitality,10,+30,1.04,1.06
2021-08-24,Endpoint,5,-21,0.96,1.02
2021-08-24,G2,8,-55,0.92,0.99
2021-08-24,Virtus.pro,7,-46,0.92,0.96
2021-08-24,Sinners,7,-73,0.89,0.95
2021-08-24,Spirit,10,-123,0.85,0.93
2021-08-24,Astralis,9,-111,0.85,0.91
2021-08-23,OG,4,+87,1.34,1.22
2021-08-23,Heroic,10,+105,1.13,1.13
2021-08-23,ENCE,9,+69,1.09,1.11
2021-08-23,Complexity,5,+43,1.10,1.11
2021-08-23,forZe,6,+35,1.07,1.07
2021-08-23,Vitality,10,+30,1.04,1.06
2021-08-23,Sinners,5,-30,0.94,0.99
2021-08-23,G2,5,-55,0.88,0.95
2021-08-23,Spirit,10,-123,0.85,0.93
2021-08-23,Astralis,9,-111,0.85,0.91
2021-08-23,Virtus.pro,5,-89,0.79,0.87
2021-08-22,OG,4,+87,1.34,1.22
2021-08-22,Heroic,10,+105,1.13,1.13
2021-08-22,ENCE,9,+69,1.09,1.11
2021-08-22,Complexity,5,+43,1.10,1.11
2021-08-22,forZe,6,+35,1.07,1.07
2021-08-22,Vitality,10,+30,1.04,1.06
2021-08-22,Sinners,5,-30,0.94,0.99
2021-08-22,G2,5,-55,0.88,0.95
2021-08-22,Spirit,10,-123,0.85,0.93
2021-08-22,Astralis,9,-111,0.85,0.91
2021-08-22,Virtus.pro,5,-89,0.79,0.87
2021-08-21,Heroic,10,+105,1.13,1.13
2021-08-21,ENCE,9,+69,1.09,1.11
2021-08-21,Vitality,10,+30,1.04,1.06
2021-08-21,Spirit,10,-123,0.85,0.93
2021-08-21,Astralis,9,-111,0.85,0.91
2021-08-20,Heroic,10,+105,1.13,1.13
2021-08-20,ENCE,9,+69,1.09,1.11
2021-08-20,Vitality,10,+30,1.04,1.06
2021-08-20,Spirit,10,-123,0.85,0.93
2021-08-20,Astralis,9,-111,0.85,0.91
2021-08-19,ENCE,9,+69,1.09,1.11
2021-08-19,Heroic,8,+45,1.07,1.09
2021-08-19,Vitality,7,+28,1.05,1.07
2021-08-19,Astralis,7,-49,0.92,0.96
2021-08-19,Spirit,7,-114,0.81,0.90
2021-08-18,Heroic,5,+59,1.15,1.14
2021-08-18,ENCE,6,+60,1.13,1.13
2021-08-18,Endpoint,3,+3,1.01,1.09
2021-08-18,SKADE,3,-7,0.98,1.03
2021-08-18,Astralis,5,-4,0.99,1.02
2021-08-18,Vitality,5,-14,0.97,1.02
2021-08-18,Spirit,7,-114,0.81,0.90
2021-08-17,Heroic,2,+33,1.23,1.20
2021-08-17,Natus Vincere,3,+39,1.15,1.14
2021-08-17,Vitality,2,+14,1.08,1.12
2021-08-17,Endpoint,3,+3,1.01,1.09
2021-08-17,ENCE,4,+4,1.01,1.06
2021-08-17,SKADE,3,-7,0.98,1.03
2021-08-17,Astralis,5,-4,0.99,1.02
2021-08-17,Spirit,5,-58,0.86,0.93
2021-08-17,G2,3,-39,0.87,0.91
2021-08-16,Natus Vincere,5,+98,1.25,1.22
2021-08-16,Astralis,6,+12,1.03,1.04
2021-08-16,Spirit,3,-22,0.91,0.98
2021-08-16,G2,6,-36,0.93,0.96
2021-08-15,Natus Vincere,5,+98,1.25,1.22
2021-08-15,Spirit,6,+75,1.16,1.16
2021-08-15,Astralis,6,+16,1.03,1.05
2021-08-15,Gambit,3,-5,0.98,1.04
2021-08-15,Endpoint,6,-23,0.96,1.02
2021-08-15,Virtus.pro,3,-29,0.92,0.98
2021-08-15,forZe,3,-22,0.92,0.96
2021-08-15,G2,6,-36,0.93,0.96
2021-08-15,FaZe,5,-59,0.88,0.94
2021-08-15,Sinners,3,-35,0.88,0.92
2021-08-14,Natus Vincere,5,+98,1.25,1.22
2021-08-14,Spirit,8,+117,1.19,1.17
2021-08-14,forZe,5,+23,1.05,1.08
2021-08-14,Astralis,6,+16,1.03,1.05
2021-08-14,Endpoint,8,-2,1.00,1.04
2021-08-14,Gambit,3,-5,0.98,1.04
2021-08-14,Sinners,5,0,1.00,1.01
2021-08-14,Virtus.pro,3,-29,0.92,0.98
2021-08-14,G2,6,-36,0.93,0.96
2021-08-14,FaZe,5,-59,0.88,0.94
2021-08-13,Natus Vincere,5,+98,1.25,1.22
2021-08-13,Spirit,8,+117,1.19,1.17
2021-08-13,ENCE,3,+20,1.08,1.12
2021-08-13,Entropiq,3,+8,1.03,1.08
2021-08-13,forZe,5,+23,1.05,1.08
2021-08-13,Astralis,6,+16,1.03,1.05
2021-08-13,Endpoint,8,-2,1.00,1.04
2021-08-13,Gambit,3,-5,0.98,1.04
2021-08-13,Sinners,5,0,1.00,1.01
2021-08-13,Virtus.pro,3,-29,0.92,0.98
2021-08-13,HAVU,5,-46,0.91,0.97
2021-08-13,G2,6,-36,0.93,0.96
2021-08-13,FaZe,5,-59,0.88,0.94
2021-08-13,SKADE,5,-57,0.88,0.93
2021-08-12,Natus Vincere,5,+98,1.25,1.22
2021-08-12,Spirit,8,+117,1.19,1.17
2021-08-12,ENCE,3,+20,1.08,1.12
2021-08-12,Entropiq,6,+29,1.06,1.09
2021-08-12,forZe,5,+23,1.05,1.08
2021-08-12,Astralis,6,+16,1.03,1.05
2021-08-12,Endpoint,8,-2,1.00,1.04
2021-08-12,Gambit,3,-5,0.98,1.04
2021-08-12,Sinners,5,0,1.00,1.01
2021-08-12,Virtus.pro,3,-29,0.92,0.98
2021-08-12,SKADE,7,-38,0.94,0.98
2021-08-12,HAVU,8,-68,0.91,0.97
2021-08-12,G2,6,-36,0.93,0.96
2021-08-12,FaZe,5,-59,0.88,0.94
2021-08-11,Natus Vincere,5,+98,1.25,1.22
2021-08-11,Spirit,8,+117,1.19,1.17
2021-08-11,ENCE,3,+20,1.08,1.12
2021-08-11,Entropiq,6,+29,1.06,1.09
2021-08-11,forZe,5,+23,1.05,1.08
2021-08-11,Astralis,6,+16,1.03,1.05
2021-08-11,Endpoint,8,-2,1.00,1.04
2021-08-11,Gambit,3,-5,0.98,1.04
2021-08-11,Sinners,5,0,1.00,1.01
2021-08-11,Virtus.pro,3,-29,0.92,0.98
2021-08-11,SKADE,7,-38,0.94,0.98
2021-08-11,HAVU,8,-68,0.91,0.97
2021-08-11,G2,6,-36,0.93,0.96
2021-08-11,FaZe,5,-59,0.88,0.94
2021-08-10,Natus Vincere,8,+152,1.24,1.21
2021-08-10,Spirit,8,+117,1.19,1.17
2021-08-10,ENCE,5,+54,1.13,1.14
2021-08-10,forZe,5,+23,1.05,1.08
2021-08-10,Akuma,4,+7,1.02,1.05
2021-08-10,Gambit,6,+1,1.00,1.05
2021-08-10,Endpoint,8,-2,1.00,1.04
2021-08-10,Entropiq,8,-7,0.99,1.03
2021-08-10,FaZe,10,-3,1.00,1.03
2021-08-10,Virtus.pro,5,-1,1.00,1.03
2021-08-10,SKADE,9,-10,0.99,1.02
2021-08-10,DBL PONEY,6,-17,0.97,1.02
2021-08-10,Sinners,5,0,1.00,1.01
2021-08-10,Heroic,5,-8,0.98,1.01
2021-08-10,Astralis,9,-42,0.95,1.00
2021-08-10,G2,9,-45,0.95,0.97
2021-08-10,HAVU,10,-96,0.90,0.96
2021-08-09,Natus Vincere,11,+193,1.22,1.21
2021-08-09,Spirit,11,+114,1.13,1.14
2021-08-09,ENCE,5,+54,1.13,1.14
2021-08-09,forZe,5,+23,1.05,1.08
2021-08-09,Virtus.pro,7,+19,1.03,1.05
2021-08-09,Gambit,6,+1,1.00,1.05
2021-08-09,Endpoint,8,-2,1.00,1.04
2021-08-09,Entropiq,8,-7,0.99,1.03
2021-08-09,SKADE,9,-10,0.99,1.02
2021-08-09,FaZe,13,-4,1.00,1.02
2021-08-09,Astralis,11,-24,0.98,1.02
2021-08-09,Sinners,5,0,1.00,1.01
2021-08-09,Heroic,7,-30,0.95,0.99
2021-08-09,G2,9,-45,0.95,0.97
2021-08-09,HAVU,10,-96,0.90,0.96
2021-08-09,DBL PONEY,8,-86,0.88,0.95
2021-08-09,Vitality,5,-69,0.86,0.92
2021-08-08,Natus Vincere,11,+193,1.22,1.21
2021-08-08,Spirit,14,+104,1.08,1.11
2021-08-08,Gambit,9,+55,1.07,1.09
2021-08-08,Endpoint,8,-2,1.00,1.04
2021-08-08,Entropiq,8,-7,0.99,1.03
2021-08-08,Astralis,13,+3,1.00,1.03
2021-08-08,Virtus.pro,10,-4,1.00,1.03
2021-08-08,SKADE,12,-27,0.97,1.02
2021-08-08,FaZe,15,-33,0.98,1.01
2021-08-08,Heroic,10,-23,0.98,1.01
2021-08-08,G2,12,-7,0.99,1.01
2021-08-08,DBL PONEY,11,-69,0.93,0.99
2021-08-08,BIG,7,-47,0.92,0.97
2021-08-08,HAVU,10,-96,0.90,0.96
2021-08-07,Natus Vincere,14,+249,1.23,1.21
2021-08-07,Gambit,12,+99,1.10,1.11
2021-08-07,Spirit,14,+104,1.08,1.11
2021-08-07,ENCE,8,+31,1.04,1.09
2021-08-07,Endpoint,10,+37,1.04,1.08
2021-08-07,Sinners,8,+21,1.03,1.04
2021-08-07,G2,14,+30,1.03,1.04
2021-08-07,Entropiq,8,-7,0.99,1.03
2021-08-07,Astralis,13,+3,1.00,1.03
2021-08-07,Virtus.pro,12,-24,0.98,1.02
2021-08-07,FURIA,6,-15,0.97,1.02
2021-08-07,FaZe,15,-33,0.98,1.01
2021-08-07,NIP,8,-8,0.99,1.01
2021-08-07,Heroic,10,-23,0.98,1.01
2021-08-07,BIG,9,-30,0.96,1.00
2021-08-07,DBL PONEY,11,-69,0.93,0.99
2021-08-07,SKADE,14,-69,0.95,0.99
2021-08-07,MOUZ,6,-57,0.91,0.97
2021-08-07,Vitality,7,-52,0.92,0.96
2021-08-07,Liquid,8,-96,0.89,0.96
2021-08-07,HAVU,10,-96,0.90,0.96
2021-08-06,Natus Vincere,14,+249,1.23,1.21
2021-08-06,Gambit,12,+99,1.10,1.11
2021-08-06,Spirit,17,+137,1.09,1.11
2021-08-06,ENCE,8,+31,1.04,1.09
2021-08-06,Endpoint,10,+37,1.04,1.08
2021-08-06,Sinners,8,+21,1.03,1.04
2021-08-06,G2,14,+30,1.03,1.04
2021-08-06,Entropiq,11,-2,1.00,1.03
2021-08-06,Astralis,13,+3,1.00,1.03
2021-08-06,Virtus.pro,12,-24,0.98,1.02
2021-08-06,MOUZ,8,-20,0.97,1.02
2021-08-06,FURIA,6,-15,0.97,1.02
2021-08-06,FaZe,15,-33,0.98,1.01
2021-08-06,NIP,8,-8,0.99,1.01
2021-08-06,Heroic,10,-23,0.98,1.01
2021-08-06,HAVU,12,-32,0.97,1.01
2021-08-06,BIG,9,-30,0.96,1.00
2021-08-06,DBL PONEY,14,-75,0.94,1.00
2021-08-06,SKADE,14,-69,0.95,0.99
2021-08-06,Renegades,7,-55,0.91,0.98
2021-08-06,Fiend,6,-40,0.92,0.97
2021-08-06,Vitality,7,-52,0.92,0.96
2021-08-06,Liquid,8,-96,0.89,0.96
2021-08-05,Natus Vincere,14,+249,1.23,1.21
2021-08-05,Gambit,12,+99,1.10,1.11
2021-08-05,Spirit,20,+137,1.08,1.10
2021-08-05,ENCE,8,+31,1.04,1.09
2021-08-05,Endpoint,10,+37,1.04,1.08
2021-08-05,BIG,12,+29,1.03,1.06
2021-08-05,NIP,10,+29,1.04,1.05
2021-08-05,Sinners,8,+21,1.03,1.04
2021-08-05,G2,14,+30,1.03,1.04
2021-08-05,Entropiq,11,-2,1.00,1.03
2021-08-05,Astralis,13,+3,1.00,1.03
2021-08-05,FaZe,18,+6,1.00,1.03
2021-08-05,Virtus.pro,12,-24,0.98,1.02
2021-08-05,Heroic,10,-23,0.98,1.01
2021-08-05,Vitality,11,-20,0.98,1.01
2021-08-05,HAVU,12,-32,0.97,1.01
2021-08-05,DBL PONEY,14,-75,0.94,1.00
2021-08-05,SKADE,14,-69,0.95,0.99
2021-08-05,MOUZ,10,-57,0.94,0.99
2021-08-05,Complexity,7,-49,0.92,0.97
2021-08-05,Liquid,8,-96,0.89,0.96
2021-08-05,Renegades,8,-88,0.88,0.94
2021-08-04,Natus Vincere,14,+249,1.23,1.21
2021-08-04,Gambit,12,+99,1.10,1.11
2021-08-04,Spirit,20,+137,1.08,1.10
2021-08-04,ENCE,8,+31,1.04,1.09
2021-08-04,Endpoint,10,+37,1.04,1.08
2021-08-04,Sinners,10,+65,1.07,1.07
2021-08-04,BIG,12,+29,1.03,1.06
2021-08-04,NIP,10,+29,1.04,1.05
2021-08-04,G2,14,+30,1.03,1.04
2021-08-04,Entropiq,11,-2,1.00,1.03
2021-08-04,Astralis,13,+3,1.00,1.03
2021-08-04,FaZe,18,+6,1.00,1.03
2021-08-04,Virtus.pro,12,-24,0.98,1.02
2021-08-04,Heroic,10,-23,0.98,1.01
2021-08-04,Vitality,11,-20,0.98,1.01
2021-08-04,HAVU,12,-32,0.97,1.01
2021-08-04,DBL PONEY,14,-75,0.94,1.00
2021-08-04,SKADE,14,-69,0.95,0.99
2021-08-04,MOUZ,10,-57,0.94,0.99
2021-08-04,Complexity,7,-49,0.92,0.97
2021-08-04,Liquid,8,-96,0.89,0.96
2021-08-04,Fiend,8,-86,0.88,0.95
2021-08-04,Renegades,8,-88,0.88,0.94
2021-08-03,Natus Vincere,21,+328,1.21,1.20
2021-08-03,ENCE,8,+31,1.04,1.09
2021-08-03,Gambit,16,+71,1.05,1.08
2021-08-03,Sinners,10,+65,1.07,1.07
2021-08-03,Spirit,23,+80,1.04,1.07
2021-08-03,Endpoint,13,+31,1.03,1.06
2021-08-03,BIG,12,+29,1.03,1.06
2021-08-03,NIP,10,+29,1.04,1.05
2021-08-03,FURIA,12,+9,1.01,1.05
2021-08-03,G2,14,+30,1.03,1.04
2021-08-03,Astralis,13,+3,1.00,1.03
2021-08-03,FaZe,18,+6,1.00,1.03
2021-08-03,Entropiq,13,-16,0.99,1.03
2021-08-03,Virtus.pro,12,-24,0.98,1.02
2021-08-03,HAVU,14,-23,0.98,1.02
2021-08-03,DBL PONEY,16,-62,0.96,1.01
2021-08-03,Heroic,10,-23,0.98,1.01
2021-08-03,Vitality,11,-20,0.98,1.01
2021-08-03,SKADE,19,-75,0.96,1.00
2021-08-03,MOUZ,10,-57,0.94,0.99
2021-08-03,Liquid,8,-96,0.89,0.96
2021-08-03,Fiend,8,-86,0.88,0.95
2021-08-03,Renegades,8,-88,0.88,0.94
2021-08-02,Natus Vincere,24,+338,1.18,1.18
2021-08-02,Sinners,10,+65,1.07,1.07
2021-08-02,Spirit,26,+102,1.04,1.07
2021-08-02,Endpoint,16,+54,1.04,1.07
2021-08-02,Gambit,19,+59,1.04,1.06
2021-08-02,ENCE,11,+6,1.01,1.06
2021-08-02,BIG,12,+29,1.03,1.06
2021-08-02,NIP,10,+29,1.04,1.05
2021-08-02,FURIA,12,+9,1.01,1.05
2021-08-02,G2,14,+30,1.03,1.04
2021-08-02,Astralis,13,+3,1.00,1.03
2021-08-02,FaZe,18,+6,1.00,1.03
2021-08-02,Virtus.pro,12,-24,0.98,1.02
2021-08-02,HAVU,14,-23,0.98,1.02
2021-08-02,DBL PONEY,16,-62,0.96,1.01
2021-08-02,Heroic,10,-23,0.98,1.01
2021-08-02,Vitality,11,-20,0.98,1.01
2021-08-02,Entropiq,15,-56,0.96,1.01
2021-08-02,SKADE,19,-75,0.96,1.00
2021-08-02,MOUZ,10,-57,0.94,0.99
2021-08-01,Natus Vincere,27,+386,1.18,1.17
2021-08-01,Gambit,21,+103,1.06,1.08
2021-08-01,Sinners,10,+65,1.07,1.07
2021-08-01,Endpoint,16,+54,1.04,1.07
2021-08-01,ENCE,11,+6,1.01,1.06
2021-08-01,NIP,10,+29,1.04,1.05
2021-08-01,Spirit,29,+53,1.02,1.05
2021-08-01,FURIA,12,+9,1.01,1.05
2021-08-01,G2,14,+30,1.03,1.04
2021-08-01,BIG,15,-2,1.00,1.04
2021-08-01,Astralis,13,+3,1.00,1.03
2021-08-01,FaZe,18,+6,1.00,1.03
2021-08-01,Virtus.pro,12,-24,0.98,1.02
2021-08-01,HAVU,14,-23,0.98,1.02
2021-08-01,SKADE,22,-47,0.98,1.01
2021-08-01,DBL PONEY,16,-62,0.96,1.01
2021-08-01,Heroic,10,-23,0.98,1.01
2021-08-01,Vitality,11,-20,0.98,1.01
2021-08-01,Entropiq,15,-56,0.96,1.01
2021-08-01,MOUZ,10,-57,0.94,0.99
2021-07-31,Natus Vincere,30,+362,1.15,1.15
2021-07-31,Endpoint,18,+104,1.06,1.09
2021-07-31,Sinners,12,+102,1.09,1.09
2021-07-31,Gambit,24,+123,1.06,1.08
2021-07-31,ENCE,11,+6,1.01,1.06
2021-07-31,Spirit,29,+53,1.02,1.05
2021-07-31,FURIA,12,+9,1.01,1.05
2021-07-31,Entropiq,20,+13,1.01,1.05
2021-07-31,G2,14,+30,1.03,1.04
2021-07-31,BIG,15,-2,1.00,1.04
2021-07-31,Astralis,13,+3,1.00,1.03
2021-07-31,FaZe,18,+6,1.00,1.03
2021-07-31,HAVU,14,-23,0.98,1.02
2021-07-31,Vitality,11,-20,0.98,1.01
2021-07-31,SKADE,25,-60,0.97,1.01
2021-07-31,Virtus.pro,14,-51,0.96,1.01
2021-07-31,DBL PONEY,19,-108,0.94,0.99
2021-07-31,Fiend,11,-76,0.92,0.98
2021-07-30,Natus Vincere,32,+392,1.15,1.15
2021-07-30,Endpoint,20,+169,1.10,1.11
2021-07-30,Sinners,12,+102,1.09,1.09
2021-07-30,Gambit,24,+123,1.06,1.08
2021-07-30,ENCE,11,+6,1.01,1.06
2021-07-30,Spirit,29,+53,1.02,1.05
2021-07-30,FURIA,12,+9,1.01,1.05
2021-07-30,G2,14,+30,1.03,1.04
2021-07-30,BIG,15,-2,1.00,1.04
2021-07-30,Entropiq,25,-3,1.00,1.03
2021-07-30,Astralis,13,+3,1.00,1.03
2021-07-30,FaZe,18,+6,1.00,1.03
2021-07-30,HAVU,14,-23,0.98,1.02
2021-07-30,Virtus.pro,17,-31,0.98,1.02
2021-07-30,Vitality,11,-20,0.98,1.01
2021-07-30,SKADE,25,-60,0.97,1.01
2021-07-30,DBL PONEY,19,-108,0.94,0.99
2021-07-30,Fiend,11,-76,0.92,0.98
2021-07-29,Natus Vincere,34,+442,1.17,1.16
2021-07-29,Endpoint,20,+169,1.10,1.11
2021-07-29,Sinners,12,+102,1.09,1.09
2021-07-29,Gambit,26,+141,1.06,1.08
2021-07-29,Entropiq,30,+37,1.01,1.05
2021-07-29,Spirit,32,+63,1.02,1.05
2021-07-29,FURIA,12,+9,1.01,1.05
2021-07-29,G2,14,+30,1.03,1.04
2021-07-29,BIG,15,-2,1.00,1.04
2021-07-29,Astralis,13,+3,1.00,1.03
2021-07-29,FaZe,18,+6,1.00,1.03
2021-07-29,HAVU,14,-23,0.98,1.02
2021-07-29,Virtus.pro,20,-44,0.98,1.01
2021-07-29,DBL PONEY,19,-108,0.94,0.99
2021-07-29,SKADE,27,-120,0.95,0.99
2021-07-29,Fiend,13,-99,0.92,0.97
2021-07-28,Natus Vincere,34,+442,1.17,1.16
2021-07-28,Endpoint,23,+188,1.09,1.11
2021-07-28,Gambit,28,+194,1.08,1.10
2021-07-28,Sinners,12,+102,1.09,1.09
2021-07-28,Spirit,35,+113,1.04,1.06
2021-07-28,Entropiq,30,+37,1.01,1.05
2021-07-28,FURIA,12,+9,1.01,1.05
2021-07-28,G2,14,+30,1.03,1.04
2021-07-28,BIG,15,-2,1.00,1.04
2021-07-28,Astralis,13,+3,1.00,1.03
2021-07-28,FaZe,18,+6,1.00,1.03
2021-07-28,HAVU,14,-23,0.98,1.02
2021-07-28,Virtus.pro,20,-44,0.98,1.01
2021-07-28,Fiend,16,-56,0.96,1.01
2021-07-28,AGO,14,-71,0.95,0.99
2021-07-28,DBL PONEY,19,-108,0.94,0.99
2021-07-28,SKADE,27,-120,0.95,0.99
2021-07-28,K23,13,-136,0.89,0.94
2021-07-27,Natus Vincere,34,+442,1.17,1.16
2021-07-27,Sinners,14,+143,1.11,1.10
2021-07-27,Endpoint,25,+175,1.08,1.10
2021-07-27,Gambit,28,+194,1.08,1.10
2021-07-27,Spirit,38,+154,1.05,1.07
2021-07-27,forZe,13,+53,1.05,1.05
2021-07-27,FURIA,15,+21,1.01,1.05
2021-07-27,G2,14,+30,1.03,1.04
2021-07-27,Entropiq,36,+2,1.00,1.04
2021-07-27,Astralis,13,+3,1.00,1.03
2021-07-27,FaZe,18,+6,1.00,1.03
2021-07-27,BIG,18,-19,0.99,1.03
2021-07-27,HAVU,14,-23,0.98,1.02
2021-07-27,Fiend,18,-46,0.97,1.02
2021-07-27,Virtus.pro,20,-44,0.98,1.01
2021-07-27,SKADE,30,-108,0.96,1.00
2021-07-27,DBL PONEY,25,-128,0.94,1.00
2021-07-27,AGO,16,-112,0.93,0.98
2021-07-27,K23,13,-136,0.89,0.94
2021-07-26,Natus Vincere,34,+442,1.17,1.16
2021-07-26,Sinners,14,+143,1.11,1.10
2021-07-26,Gambit,28,+194,1.08,1.10
2021-07-26,Endpoint,28,+195,1.08,1.09
2021-07-26,FURIA,18,+57,1.03,1.07
2021-07-26,Spirit,38,+154,1.05,1.07
2021-07-26,forZe,16,+65,1.05,1.06
2021-07-26,G2,14,+30,1.03,1.04
2021-07-26,Entropiq,36,+2,1.00,1.04
2021-07-26,BIG,21,-11,0.99,1.03
2021-07-26,Astralis,13,+3,1.00,1.03
2021-07-26,ENCE,14,-35,0.97,1.03
2021-07-26,FaZe,18,+6,1.00,1.03
2021-07-26,HAVU,14,-23,0.98,1.02
2021-07-26,Fiend,18,-46,0.97,1.02
2021-07-26,Virtus.pro,20,-44,0.98,1.01
2021-07-26,SKADE,33,-69,0.98,1.01
2021-07-26,DBL PONEY,27,-111,0.95,1.01
2021-07-26,MOUZ,13,-65,0.95,0.99
2021-07-26,AGO,19,-125,0.93,0.98
2021-07-26,K23,13,-136,0.89,0.94
2021-07-26,Copenhagen Flames,16,-181,0.88,0.94
2021-07-25,Natus Vincere,34,+442,1.17,1.16
2021-07-25,Sinners,14,+143,1.11,1.10
2021-07-25,Gambit,28,+194,1.08,1.10
2021-07-25,Endpoint,28,+195,1.08,1.09
2021-07-25,Spirit,38,+154,1.05,1.07
2021-07-25,FURIA,21,+51,1.03,1.06
2021-07-25,forZe,16,+65,1.05,1.06
2021-07-25,G2,14,+30,1.03,1.04
2021-07-25,Entropiq,36,+2,1.00,1.04
2021-07-25,BIG,21,-11,0.99,1.03
2021-07-25,FaZe,24,+8,1.00,1.03
2021-07-25,Astralis,13,+3,1.00,1.03
2021-07-25,ENCE,14,-35,0.97,1.03
2021-07-25,HAVU,14,-23,0.98,1.02
2021-07-25,Fiend,20,-55,0.97,1.02
2021-07-25,DBL PONEY,30,-94,0.96,1.02
2021-07-25,Virtus.pro,20,-44,0.98,1.01
2021-07-25,SKADE,33,-69,0.98,1.01
2021-07-25,MOUZ,13,-65,0.95,0.99
2021-07-25,AGO,19,-125,0.93,0.98
2021-07-25,Copenhagen Flames,18,-174,0.90,0.96
2021-07-25,K23,13,-136,0.89,0.94
2021-07-25,Akuma,13,-164,0.86,0.92
2021-07-24,Natus Vincere,34,+442,1.17,1.16
2021-07-24,Sinners,16,+178,1.12,1.12
2021-07-24,Gambit,28,+194,1.08,1.10
2021-07-24,Endpoint,28,+195,1.08,1.09
2021-07-24,FURIA,26,+97,1.04,1.08
2021-07-24,Spirit,38,+154,1.05,1.07
2021-07-24,forZe,16,+65,1.05,1.06
2021-07-24,G2,14,+30,1.03,1.04
2021-07-24,Entropiq,36,+2,1.00,1.04
2021-07-24,FaZe,27,+9,1.00,1.03
2021-07-24,BIG,27,-22,0.99,1.03
2021-07-24,Astralis,13,+3,1.00,1.03
2021-07-24,ENCE,14,-35,0.97,1.03
2021-07-24,HAVU,14,-23,0.98,1.02
2021-07-24,Fiend,20,-55,0.97,1.02
2021-07-24,DBL PONEY,30,-94,0.96,1.02
2021-07-24,Virtus.pro,20,-44,0.98,1.01
2021-07-24,SKADE,33,-69,0.98,1.01
2021-07-24,MOUZ,13,-65,0.95,0.99
2021-07-24,AGO,21,-161,0.92,0.97
2021-07-24,Copenhagen Flames,18,-174,0.90,0.96
2021-07-24,K23,13,-136,0.89,0.94
2021-07-24,Akuma,13,-164,0.86,0.92
2021-07-23,Natus Vincere,34,+442,1.17,1.16
2021-07-23,Sinners,19,+206,1.12,1.12
2021-07-23,Endpoint,30,+216,1.08,1.10
2021-07-23,Gambit,28,+194,1.08,1.10
2021-07-23,FURIA,26,+97,1.04,1.08
2021-07-23,Spirit,38,+154,1.05,1.07
2021-07-23,NIP,13,+33,1.03,1.04
2021-07-23,G2,14,+30,1.03,1.04
2021-07-23,Entropiq,36,+2,1.00,1.04
2021-07-23,forZe,19,+38,1.02,1.04
2021-07-23,FaZe,27,+9,1.00,1.03
2021-07-23,Astralis,13,+3,1.00,1.03
2021-07-23,ENCE,14,-35,0.97,1.03
2021-07-23,BIG,30,-50,0.98,1.02
2021-07-23,HAVU,14,-23,0.98,1.02
2021-07-23,DBL PONEY,30,-94,0.96,1.02
2021-07-23,Virtus.pro,20,-44,0.98,1.01
2021-07-23,Fiend,22,-78,0.96,1.01
2021-07-23,SKADE,33,-69,0.98,1.01
2021-07-23,MOUZ,16,-74,0.95,1.00
2021-07-23,AGO,24,-134,0.94,0.99
2021-07-23,Copenhagen Flames,18,-174,0.90,0.96
2021-07-23,K23,13,-136,0.89,0.94
2021-07-23,Akuma,13,-164,0.86,0.92
2021-07-22,Natus Vincere,34,+442,1.17,1.16
2021-07-22,Sinners,19,+206,1.12,1.12
2021-07-22,Endpoint,30,+216,1.08,1.10
2021-07-22,Gambit,28,+194,1.08,1.10
2021-07-22,FURIA,26,+97,1.04,1.08
2021-07-22,Spirit,38,+154,1.05,1.07
2021-07-22,ENCE,19,-6,1.00,1.05
2021-07-22,NIP,16,+26,1.02,1.04
2021-07-22,G2,14,+30,1.03,1.04
2021-07-22,Entropiq,36,+2,1.00,1.04
2021-07-22,forZe,19,+38,1.02,1.04
